participant_id,participant_login,episode_id,n_targets,n_banners,RTs,speed,response_window,start_times,delta_orientation,nb_targets_retrieved,nb_distractor_retrieved,F1_score,secondary_answers,secondary_ratio,idle_time,date
707,bot,375791,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.493063+00:00
707,bot,375792,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.507154+00:00
707,bot,375793,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.527664+00:00
707,bot,375794,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.537462+00:00
707,bot,375795,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.548583+00:00
707,bot,375796,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.568222+00:00
707,bot,375797,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.623974+00:00
707,bot,375798,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.722111+00:00
707,bot,375799,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.755243+00:00
707,bot,375800,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.831602+00:00
707,bot,375801,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.870385+00:00
707,bot,375802,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.887334+00:00
707,bot,375803,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.926020+00:00
707,bot,375804,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.958001+00:00
707,bot,375805,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.966173+00:00
707,bot,375806,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:52.984795+00:00
707,bot,375807,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.003443+00:00
707,bot,375808,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.025293+00:00
707,bot,375809,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.039233+00:00
707,bot,375810,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.045282+00:00
707,bot,375811,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.053960+00:00
707,bot,375812,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.080204+00:00
707,bot,375813,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.089677+00:00
707,bot,375814,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.095552+00:00
707,bot,375815,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.102303+00:00
707,bot,375816,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.108381+00:00
707,bot,375817,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.114784+00:00
707,bot,375818,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.120434+00:00
707,bot,375819,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.126072+00:00
707,bot,375820,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.132639+00:00
707,bot,375821,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.137792+00:00
707,bot,375822,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.143616+00:00
707,bot,375823,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.149557+00:00
707,bot,375824,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.157833+00:00
707,bot,375825,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.165801+00:00
707,bot,375826,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.171334+00:00
707,bot,375827,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.176306+00:00
707,bot,375828,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.187879+00:00
707,bot,375829,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.199750+00:00
707,bot,375830,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.220789+00:00
707,bot,375831,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.228099+00:00
707,bot,375832,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.242259+00:00
707,bot,375833,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.258967+00:00
707,bot,375834,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.273186+00:00
707,bot,375835,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.279496+00:00
707,bot,375836,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.315845+00:00
707,bot,375837,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.347003+00:00
707,bot,375838,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.352378+00:00
707,bot,375839,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.358110+00:00
707,bot,375840,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.364924+00:00
707,bot,375841,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.370388+00:00
707,bot,375842,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.375656+00:00
707,bot,375843,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.381350+00:00
707,bot,375844,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.385979+00:00
707,bot,375845,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.390999+00:00
707,bot,375846,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.395992+00:00
707,bot,375847,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.401758+00:00
707,bot,375848,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.406560+00:00
707,bot,375849,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.411966+00:00
707,bot,375850,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.418473+00:00
707,bot,375851,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.424320+00:00
707,bot,375852,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.438014+00:00
707,bot,375853,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.444890+00:00
707,bot,375854,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.452307+00:00
707,bot,375855,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.457957+00:00
707,bot,375856,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.464213+00:00
707,bot,375857,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.469956+00:00
707,bot,375858,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.474734+00:00
707,bot,375859,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.479887+00:00
707,bot,375860,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.484612+00:00
707,bot,375861,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.489230+00:00
707,bot,375862,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.493647+00:00
707,bot,375863,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.498641+00:00
707,bot,375864,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.503255+00:00
707,bot,375865,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.507991+00:00
707,bot,375866,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.516549+00:00
707,bot,375867,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.524443+00:00
707,bot,375868,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.529097+00:00
707,bot,375869,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.533700+00:00
707,bot,375870,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.538118+00:00
707,bot,375871,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.542846+00:00
707,bot,375872,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.547703+00:00
707,bot,375873,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.552215+00:00
707,bot,375874,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.556413+00:00
707,bot,375875,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.560918+00:00
707,bot,375876,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.565758+00:00
707,bot,375877,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.570099+00:00
707,bot,375878,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.574463+00:00
707,bot,375879,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.579383+00:00
707,bot,375880,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.584122+00:00
707,bot,375881,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.588462+00:00
707,bot,375882,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.593013+00:00
707,bot,375883,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.598352+00:00
707,bot,375884,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.604237+00:00
707,bot,375885,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.611292+00:00
707,bot,375886,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.617064+00:00
707,bot,375887,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.621525+00:00
707,bot,375888,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.625932+00:00
707,bot,375889,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.631231+00:00
707,bot,375890,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.635598+00:00
707,bot,375891,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.639928+00:00
707,bot,375892,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.644693+00:00
707,bot,375893,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.649426+00:00
707,bot,375894,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.653793+00:00
707,bot,375895,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.658573+00:00
707,bot,375896,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.665879+00:00
707,bot,375897,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.670751+00:00
707,bot,375898,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.675857+00:00
707,bot,375899,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.683180+00:00
707,bot,375900,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.697239+00:00
707,bot,375901,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.702021+00:00
707,bot,375902,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.707213+00:00
707,bot,375903,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.712157+00:00
707,bot,375904,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.717612+00:00
707,bot,375905,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.722990+00:00
707,bot,375906,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.746772+00:00
707,bot,375907,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.758944+00:00
707,bot,375908,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.839911+00:00
707,bot,375909,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.868372+00:00
707,bot,375910,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:53.944887+00:00
707,bot,375911,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.052546+00:00
707,bot,375912,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.087931+00:00
707,bot,375913,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.117838+00:00
707,bot,375914,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.141319+00:00
707,bot,375915,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.170260+00:00
707,bot,375916,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.181901+00:00
707,bot,375917,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.187823+00:00
707,bot,375918,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.194346+00:00
707,bot,375919,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.203234+00:00
707,bot,375920,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.209186+00:00
707,bot,375921,4,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.221587+00:00
707,bot,375922,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.277721+00:00
707,bot,375923,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.338308+00:00
707,bot,375924,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:54.367065+00:00
